driver_id,applicant_fountain_id,pu_ca,predicted_driver_ca,no_packages
374920,84d52174-bfe4-4c38-ae7e-0b482fa0caa1,London Outer NE,,437
385104,f960e741-2eac-4109-b70a-66111897d82e,Leeds City,,98
380203,7e3c9cb9-9a89-401e-9201-ff63169a85c3,Rotherham,,5384
342170,aafe42cf-fe2c-4bdb-8c88-ac8b4e8b9628,Manchester City,,182
369814,8eaa99d2-4470-4108-b1c7-f5d8762cdd02,London Inner Upper NW,,2592
401266,081a01e4-ce56-4d50-93f5-759bbc0e8413,London Inner E,London Inner E,70
396744,1a01c0a9-d7a7-4146-8ddf-74bba16c06d9,London Border W,,1152
398593,f3262217-0f95-4366-8061-4ee0c0b8f8ac,London Outer SE,,84
355230,3e227322-c192-42c8-8f87-999de6f30a98,London Inner E,,1629
361923,cfb98005-9fb0-4c31-b1d0-016653fa5377,Plymouth,,4155
358620,181d2c8e-6128-48cd-9e32-ecfb7b27c59b,London Border N,,1569
398946,af0a4957-1d28-4d56-aa23-7a1d340f0790,Altrincham,,1416
381598,f70e86cb-4430-44ff-9106-f9e9d35aa43a,London Inner N,,2889
395777,a2ee783c-1b81-44d8-8115-8bda19f631a9,Manchester City,,234
380184,ffdd204b-ce58-458c-83e9-6542df4f98ef,London Outer S,,1301
367435,09dbaf5f-0bd2-447d-b667-8f160109e2be,London Outer N,,3033
354265,ae1009d1-7737-4358-b9e3-08d344cfdb0c,London Outer N,,3111
395706,83c82e99-ebab-4a1e-8e4a-6e8c042e78d5,Exeter,,248
367798,30a85a82-d643-40f9-9b36-b55492e34d02,London Inner E,London Outer E,436
399884,acc476e4-6cec-45db-b48c-08e9e3462e0f,London Border N,,2901
354972,7ac584d6-ce1b-4a3e-99a6-b08821216b71,London Border N,,4012
378523,c523232e-3450-463f-9e25-170290c5146b,London Outer E,,2602
350371,f8790f94-01dc-4111-ae85-7af2a1769403,London Outer SW,,3349
355880,48ddbe8b-f6d7-431e-916a-64734bdb31df,Warrington City,Warrington City,1076
366712,7bb8f807-5215-45c0-9d7d-5b3f2dd3191f,London Outer N,,2398
342204,cac7e504-1f1f-4290-97a9-c2a114902873,London Outer S,,1799
358314,2aed3dba-3154-4500-8bd0-2f0b31329ae5,Manchester City,,3904
392655,c7101ae0-3f27-4b13-9195-bb3c1ff8a753,London Inner Lower NW,,1183
400248,1c8abff7-178f-4df0-8a44-ce6cbf9d8e76,London Inner E,London Inner S,14
347450,70166b36-ca04-4bf3-b3cd-539fdd01c754,London Outer Lower NW,,6050
401941,b0ea863e-d78d-4b22-9745-c180c1fb166d,London Outer Upper NW,,1375
355131,09b81501-b570-47e7-814b-74aff8a45809,London Outer E,,6319
398879,d29156ed-b720-42cd-bacd-e72ab00196ea,Oldham,,917
378264,e20a62e3-4434-46b2-a8aa-2c73d9611927,London Inner E,,2192
373463,148a23de-adb4-4370-ac44-4a2e826643dd,Manchester City,,1076
370549,3e9aa444-1032-4058-ab21-45d9e0965772,London Inner N,,1804
358513,54d877f0-9cc7-4ce1-aa4e-cd79ac1e31e5,London Inner E,,1590
392582,6c01b1f0-2839-4fe7-8668-b3f73e3ee176,London Inner N,,1597
403469,dbe2a3eb-d4bc-401c-b751-24f5eefbc07c,Cardiff,,2231
370199,d676fd37-5730-4802-a585-9184545bcf36,Dudley & West Bromwich,,7439
370196,cf30e2fb-74a1-49a0-952d-fafda3dd77fc,London Inner Lower NW,,904
401181,f6103fab-83d2-4d9e-b3ee-18dc9dab8fed,Dudley & West Bromwich,,183
370515,5ef40da6-7971-400b-b337-83409bdf10bf,London Outer SW,,1469
385674,b160e39a-7956-4de3-abfc-e0e8ab8edba1,London Outer Upper NW,,125
354575,45007511-9b37-4e3f-8520-6442230fd0b5,London Border W,,2099
343575,7f1b26ec-203e-4ef1-9ee1-2aeb875af8b7,Manchester City,London Inner E,374
388402,22118a47-d337-4f42-8b42-aef9b7db4c94,Derby,,2373
385706,97d10f6e-7492-4d1e-96fa-1549a012b7f9,Rotherham,,1801
402602,a758577d-d1a3-4f49-8986-345d8be622f2,London Inner Lower NW,London Inner W,47
338152,b09a2ec2-4511-4496-9329-a4935858f9c8,London Outer Upper NW,,5149
395759,c9cbdbb7-b508-4615-a671-c6e6e36a811f,Manchester City,,466
390684,e7265093-1aa7-4f0a-a1c0-e32b882f7e66,London Inner S,,1338
356355,e2ca7580-accf-45be-93f1-91ee3029c698,Teesside,,3023
354934,468a500e-3b92-4361-a085-3b9e406d762d,Sheffield,,2272
346974,488e295d-7f51-4808-97d5-c5ffbbdaf233,London Outer E,,4205
398195,45ef1b24-bfd8-4794-8519-685f4a962723,St Helens,,246
362172,353f0203-d445-4135-9193-4f5baf9e9ada,Newcastle,,3343
370478,72967c68-488f-4a7b-9810-cff1c89bbdb0,London Outer N,,3297
392558,248e5ba1-e461-48c3-9068-3338c10c9a55,Rotherham,,1086
388916,c3c8545c-dba0-400b-8908-12e1c8c73e18,London Inner S,London Inner Lower NW,260
358881,96bd027e-7706-4eeb-b22e-762d6050b6c7,London Outer NE,,1597
362113,d2c1048f-4801-4bf9-90cd-973fe879f8fc,Hull,,3412
394153,ece45050-d3c3-4cd1-812f-4b050e4d6275,Cardiff,Cardiff,1253
388513,44b93aab-e818-40e9-b0c2-88688e23fd09,London Inner S,,768
401540,dc566827-2183-46fc-9cb1-0e9466dcc0b7,Hull,,1049
392794,14e67579-73e4-4e37-a740-22ea467868b7,London Border N,,3089
346010,05c16595-a279-41dc-88e4-a89716b6b444,Liverpool East,Liverpool East,2004
365734,dfb95335-ded5-455b-9ad1-dcad79123b29,London Outer Lower NW,,992
388378,cb8ed506-e609-431f-98a1-668fe7796a03,Newcastle,,1799
359152,312a7dc6-8de3-41ec-a447-13c81bf6ef9d,London Border NE,,4616
370228,08dce7ad-467f-4467-bac1-3bc47f464516,London Inner Lower NW,,4630
401561,5af80307-ab67-4f0d-8f72-0fd14f76d6ce,Newcastle,,1309
354644,d2745c2f-91f9-4972-99de-6eafbd6f7701,Hull,,5270
344453,37f45752-6853-46b9-bbb9-0b7b41b5fe90,Swansea,,6688
345724,0a79856d-5100-461b-9a60-44bba4f03070,London Outer Lower NW,,2202
358589,6b866af8-4985-4789-bd29-812b8e08126d,London Inner N,,1020
382575,329c8d52-21ae-4b90-8844-e0aab5d417be,London Border W,,5356
358865,47fe70f2-c488-4ac6-bcd6-0b583bee082c,Leeds City,,1774
368599,cfebbd07-e626-4964-96d4-2df85db78014,London Outer Lower NW,,81
379889,752ae01b-46fc-4cc9-a322-3173eb69c1e9,St Helens,,2963
398952,db5d8228-3e9c-4dda-bd72-3d82fd6caa72,Bury,,110
368041,079e0dfd-25a5-44fe-a189-a0a91c07f5e2,London Inner Lower NW,,2089
392855,9bb7f38c-0e8b-4961-8c40-65804cbc892b,Bury,,2999
393884,76a2a06b-726a-4dfa-93b3-91619bfa6929,Teesside,,1779
396576,b9e665c6-2183-4633-be45-8141bbbd471e,Reading,,2632
385573,b2a1ba84-2954-4a41-878d-eed647a524ae,Darlington,,932
371377,409a8121-2d1d-4c54-a890-2c124e9a1bf1,Cardiff,,2421
346486,fb96e469-5bc5-4111-b4fd-c8db161ddd40,Derby,,2879
354274,d9909ab8-5bc6-437e-9fdd-e13084787c26,London Outer NE,,4849
397284,00133501-6c49-48f1-9d3a-b2e92ad54669,Plymouth,,4405
377268,6dac1dd4-f18a-4a46-873b-9bebec0bfad1,London Inner N,,5851
373408,317b1c71-e39f-4a6b-a8e8-ff4110fda765,London Outer N,,1654
369995,a257c47f-d2e9-4958-bab7-58fbf1ca50e1,Leicester,,5233
354973,acebff37-8ce6-4769-87d9-a7998fb49467,Newcastle,,375
395594,b3c5db1a-eed4-4fdd-935e-0a5e51b7d14e,Bolton,,873
377765,f6263e16-8991-42e9-b39f-73a4ad25a17e,London Outer Lower NW,,3293
347642,3fd4e3ef-24c0-4ca0-b2a2-90d5cd0de616,Liverpool Central South,,3652
400103,d9193208-a0d7-4763-88ca-00eb94bc3e78,Reading,,3137
350891,9e613407-194b-4b82-a52e-6e13c19920db,London Outer SE,,268
362174,d8c7a6f6-7f8b-4c5f-b11b-1939a931b371,Darlington,,1334
389126,72be5186-ac88-4d2a-ad5a-9ba5bc0cadca,Middleton,,2310
366611,b2522c52-5067-4d46-af03-5f43dd71c126,Nottingham Central,,462
376889,8195aea4-3a69-47cf-9935-6848261b4adc,London Border NE,,2671
370579,fb5e3781-2602-4da7-8eb0-e23836c4bc30,London Outer Upper NW,,1084
358190,c00cf888-8364-4c4e-8ec9-bee93b885e9d,Newcastle,,2869
385575,b414b3e3-20df-4045-8450-4ca6101d8cf1,Darlington,,753
353181,8c474b03-dc14-40e1-bb79-4a6a3c64f5fb,Newcastle,,1467
370745,5699bd3d-b9c4-416c-b8d7-9c4e38b99d7b,London Inner E,,1994
352219,79b74c79-85ce-4328-b2f0-3d07d9e905a2,London Inner Lower NW,,1126
360505,3cb11e6f-dbd9-4efe-a49b-fdee001b572d,Oxford,,1988
364122,8eec1b9d-697d-476d-bd7b-bb0cf56ed5f7,Brighton,,813
401888,4d5813ef-7ebf-44be-b4b4-5e2f32eef5f3,Liverpool North,,1505
363015,ee7cd381-2e83-4777-9b5d-a9f74c52c4d1,London Border W,,3377
358374,62ef7e4c-5386-4db9-ae1d-816d30613c9a,London Outer SE,,2626
362216,ee2857be-9c99-4dd4-90b3-3b1844f9cf66,Leeds City,,89
392574,0027fc67-9507-4be0-9403-c2b6debd9c21,London Inner Lower NW,,109
399735,3b9a5210-4db0-4715-88ae-6c6d6be05230,London Inner N,,404
382472,52e9b6c1-01f9-4ef1-b3c9-108cf7348ba8,London Border N,,3260
382462,845371b8-1707-4989-93df-ac89588926a0,Cardiff,,2130
363253,001913e1-53ed-4a6d-83a8-618ea4370d64,Leeds City,,1855
370650,bfd9fae2-56ad-47c9-93dd-fccbec499e6d,London Inner Lower NW,,3588
402217,fe26bc66-089b-4c14-954d-014162932d2e,Walsall,,11
344484,14cb7f16-5999-4b3b-b612-73453578d191,Milton Keynes,,4550
362626,7cce1c77-3af9-42ae-8b8b-25d761471f6b,London Inner Lower NW,,1589
366069,40efdb6e-5904-4e03-95d9-332ba00560f3,London Outer N,,3669
398117,c61ef235-1db9-4655-9e7f-055fa0dc85fc,Sunderland,,1044
387896,f1f600ba-cd03-4711-a351-5a30c294e018,London Inner Lower NW,,667
358585,ac6c7dc7-988c-4326-bfa8-2be8f7f8111a,London Outer NE,London Outer NE,2669
338473,665d985a-4656-4323-84dd-ab193063324d,London Outer SE,,1471
385831,2be97a49-73af-48d1-9e12-e831dabc3b34,London Inner S,,3359
383389,4a1a96e0-04cd-4656-87c3-597441fbbf85,London Border NE,,3926
398685,43960be0-1aa6-469b-ba3c-dccd4909dfe7,London Inner N,,847
372003,6f686e4d-425c-41e6-8c7a-9a36f97aa69a,Sheffield,Walsall,917
343813,13aac985-6da9-44f7-ba6d-e91cd0e99c3a,London Outer Upper NW,,387
392869,3ade4f97-aa7e-412c-b8f8-4d4d8716edbc,Manchester City,,3186
379888,402006e3-2453-4135-aecf-88f25c6b8466,London Outer SW,,2200
382860,01912021-9528-4812-881c-1ee1ea872ea5,London Outer N,,1901
399290,ca655b32-27ee-4fe0-93e5-b44a94da9b87,Stourbridge,Birmingham East,1105
396462,d60c744d-25bc-4885-b61f-672e45b6a647,London Border NE,,22
362690,2480738e-dabe-4a57-92d8-7415bb64af3f,London Inner E,,3865
350189,de7e59d3-b0bc-4038-94eb-88f985bddfd7,Leeds West,,4532
358492,9e9628df-0734-412a-9c5f-86fb9c7e50b2,London Inner Upper NW,,1070
391295,8865e9de-072a-4885-83e9-adba0b2552b1,London Border W,,3621
396268,89134b4c-c3fd-45e9-8b53-111c3a2fa47b,Hull,,842
393170,02fce220-9808-4b0c-9109-1bc059300095,London Inner Upper NW,,47
388596,2433de56-4cc9-41c4-ac30-53c80d205af7,Stockport,,810
354588,92ef86a5-5f5b-4506-b9b9-00ed9752da06,London Outer SE,,2394
345793,77a00ddb-1e80-4a01-b577-8f846a3b6223,Liverpool East,,1059
350839,39234ea3-ef28-41df-b92e-d3e5dfee5384,Nottingham Central,,715
339412,b5a6a120-6286-419a-80d7-9893d50a3991,Liverpool North,,775
370246,19ee7aff-c0d2-4d18-b086-e15a2a9a16b3,London Border N,,3997
379713,b494b2ea-6c75-4d81-ab48-98c9f27fb29d,London Outer N,,1109
396228,c8fd3e91-0421-4e41-8594-b956e1eb2433,Warrington City,,250
401803,3e0abf55-29cf-404e-877d-a4a07c717ac2,London Outer S,,2982
362173,6f29d48f-3bca-4565-980c-1a829a2717cb,Newcastle,,2775
374093,ce4b70af-f084-4068-af2d-1113b776b72c,London Border N,,2160
366943,3b7fcd54-6187-438e-a58a-96c6bbd6aebe,London Inner E,,2429
355381,973dc9d6-83e0-4e20-aa2a-db5bf3ba9998,Dudley & West Bromwich,,1346
394379,4e85bd5c-3678-4ad9-af8c-a1b9e24895f3,London Outer SE,,230
401730,abdfa8a1-2f03-4a2d-ac7d-10e429a9bc4e,London Outer NE,,89
398213,09b5a389-1eec-4d81-82f9-570b67de2027,Derby,,102
370930,3633aaaa-269a-4922-933f-22bb4c775cd5,London Inner Lower NW,,2414
364022,15f0c142-6e04-44ce-a80c-124a2140f8c1,London Inner S,,734
385255,ead77900-8524-4077-9e3d-eae83094ee3b,London Outer E,,3427
342510,f24e201f-8fe3-4447-b9a6-f1d5f9bc78bc,London Inner E,,2117
367181,84515db4-1b0d-409a-b89d-783e7a1a0f93,London Outer S,,63
398947,bf9d1ebb-87f7-494e-a497-d2ce7334f054,London Outer NE,,370
348243,d0a505d1-f689-44e2-8039-6f0739d70275,London Outer SW,,2011
354273,ad265ec6-14a2-4fb2-a739-27630a8c6765,London Inner Upper NW,,872
390433,b7378dfb-2c6d-4fd2-9d1e-acf691ebd506,Teesside,,1015
340086,31e01f2c-c86e-449d-8cd0-9d91089e88e0,London Outer NE,,1006
342234,91fc359b-85fe-483e-bef2-2e2dde758814,Bolton,,1795
402290,d52a8f75-4d47-4745-a04f-ae61b693fd24,Altrincham,,209
368605,f6dd76f0-3838-4825-894d-080ff3ce8305,London Border E,,1
379791,6ac8188b-9f1f-4a38-adea-d7d50ee3b1ae,Oldham,,2191
361866,c7b7b67d-2148-4b36-88b6-52d02534610e,Bristol Central Area,,2649
346987,fde4268b-d1b1-466a-8f79-08347ae87990,London Outer Lower NW,London Outer Lower NW,1366
387990,a64203fe-7403-41ee-89ba-6c798acb8227,London Outer Upper NW,,2023
391279,d1c23f32-7a8e-4299-8a2d-3c34d468a5e2,Newcastle,,4126
350855,0ee3f937-5fce-4378-a14b-2aac615115e0,Leeds City,,2077
400868,cf161fc6-6cea-459e-822f-302a4e7dc3fe,London Border NE,,1981
374325,7f400fd3-1abf-48ce-9df8-42598f8323e5,London Outer SW,London Outer SW,1267
366684,28f6279f-d982-4ff3-98ae-2c4bd89c967d,Leeds City,,665
355290,11e755da-dc3f-46db-a037-104e527d61fe,London Border NE,,1225
401883,52d30ab2-9a52-492c-af21-46ae1bf28061,Altrincham,,3336
385423,25b3b3ba-44f3-4f48-939e-29566c3e0e4a,London Outer Lower NW,,2112
390601,5ecb7b40-a973-422b-81c4-1d8d19a7136c,London Inner Lower NW,London Outer N,1254
385267,f6586201-74c4-4f52-bfdc-d550949759b6,London Inner W,,2242
358254,0c2b1744-043d-4f28-9151-589cde83c503,London Inner Upper NW,,117
368026,a5d16b11-ba43-4fc7-9841-6aff616f54dd,London Border W,,904
399194,2c34ac32-62c5-40cc-88ab-9c672deeef92,Hull,,17
353237,72d812d3-9a10-4e2c-89c3-8faac84b6779,Newcastle,,3937
398875,153f4626-d74c-4499-bf94-1229e5c14559,Oldham,,2227
338777,a471ab6c-fe79-47ff-b400-685b0c4e9b59,London Outer N,,3117
346868,ccf2ca17-58f9-4f6e-82ef-2c1b0261e9fa,London Outer SW,,693
342177,f59355dc-d08b-4ccd-abb2-9d31ccb1f4c7,London Outer S,London Outer S,2096
344472,4389947f-7a02-474d-9ffa-c6dbcffbef82,Basildon,,2020
388909,a51ee5f0-48d2-4d74-b129-4350c2e5f595,London Outer S,London Outer S,1868
354323,cea98d2b-3dd0-4832-9e3f-654ce5628bb3,London Outer N,,5234
396459,d68f8165-b7aa-44be-acd0-116154c2d07e,London Inner Lower NW,,147
338389,cd093ccf-3c75-4943-95d7-8de9cbddb5bd,London Outer SW,,2182
393116,0c7bd202-30c6-4870-abd4-9d0122af05f0,London Outer S,,935
351139,b3b8436b-fb59-49ee-8547-9e07ee7a3260,Liverpool Central South,,1047
338231,0d6b45ac-6c07-471a-829a-c4885a377607,London Outer Upper NW,,6032
391758,39a364a2-d9b2-4465-9a59-55fda46e40c8,Plymouth,,649
343579,70d3e40a-b4fd-49bd-b770-55452b19d156,London Outer NE,,1151
350192,e393a5ef-cd7c-4e0b-a7f7-94b0558c4e82,London Outer SE,,962
399200,96a43ae0-582f-4aa3-88c5-808fec1fd534,Newcastle,,89
393465,51664b77-d9eb-439b-aabd-80d5c8169dbd,Swansea,,1866
342915,72d531b2-9755-4774-b54c-ef43e733801c,,,2167
390911,17787e4e-5c91-40d9-a570-7dd9f4d98415,Outer Leeds,,11
365885,d307428e-d8fa-49b8-856e-ca62b777251d,London Inner N,,410
398258,7b8cfb67-9a85-4820-8e53-9dbb8de47faa,Darlington,,10
369787,cac1d9e0-d205-49e7-838c-3a723d43b434,London Outer S,,3654
402134,3f3d5a8f-3083-4ce0-bef0-ddcd22f14ce2,Teesside,,91
387568,59d5cc3f-ad5d-4837-b7f4-ea7bc379f75d,Manchester East,,116
343917,1a98b625-27c5-4012-828e-ba817414fe8d,London Inner N,,718
368592,14d7af7f-1216-4e0b-b534-bb5b390dd58c,London Border NE,,1078
362939,11af9c35-a3f7-4c8e-8665-5fc854dd0bbb,Stockport,,1278
388287,352dd16e-21ee-4f01-9e10-8bf1d66efbb8,Hull,,4172
403412,43d42e84-fd98-42d8-8fb4-20a5c86d8406,Plymouth,Plymouth,1881
370854,fd162fc0-63eb-4023-afa7-7b0074efe5f8,London Outer SW,,1579
346751,83a36dfe-7ccd-4103-8b4a-66708cc2fb5f,London Outer N,,896
366409,e2485d26-0e56-4adc-ab0f-03c4bad38276,Hull,,1167
402960,6fee94e1-b276-4671-ad5d-c18e6d7f56eb,London Outer E,,2490
367188,86e75f20-a643-4443-8ae7-5b4c8c50a9ed,London Outer N,,3893
367981,d4c8e528-1b5b-4e7d-8680-30e460aef3ab,London Outer E,,2350
366336,b4cb24ae-01a4-4964-878d-df7ef3ded89e,Leeds East,,204
382564,1e9a36eb-518e-4f1e-b441-0e7b18508d4d,Newcastle,,1389
395690,0b15f1c9-e9b1-4a9d-b135-7e22b704c0d0,Bolton,,1690
382679,65c46891-520e-4e3f-a0ab-2851993707c1,London Outer N,,160
385603,a65d1c08-71be-4c57-be96-768b4d0ef085,London Outer N,,1105
358570,3271b301-bfa2-49e1-bb12-51af6f137a72,London Inner S,,466
387599,c51f6541-0fa7-4d29-870c-70232c3c5469,London Inner E,,1492
373829,b50d4e44-dc9b-43b9-b49b-7eb69f9a79a7,London Outer S,,993
350981,a4046d7b-efcb-458c-8883-851594c07884,London Outer N,,1010
347428,869ac35a-43c8-49a8-9523-4231a407d358,Nottingham Central,,841
398918,89553694-8bf5-4e1c-8050-c604f13ecfe1,Exeter,,807
342474,20375eff-f349-4b64-a0f4-514d066d91a9,London Border NE,,743
366470,928b3066-1efb-4a8d-83cb-ccdfe6b2c0b6,Teesside,,2911
390081,70d70b3a-1c02-4241-97fc-d088570cb3d4,London Inner E,,272
350549,3fce2e39-d0e5-4fff-96fa-0d1610bb0d32,London Outer NE,,1754
403413,81fadc8d-4a47-485e-9c7d-987795016a21,Plymouth,Plymouth,3512
402430,1bf455ba-16c4-4e81-a7a6-c00850dc4284,London Border NE,,200
401619,d26e1bfa-f7b8-4e9b-abce-8dcc29d4073b,Bolton,,163
393549,f5851d85-31f4-4f95-9bfa-8f3e0b8825dd,Plymouth,,2138
337746,d2f9d9d8-3da1-482b-9b58-affb519a2d12,Liverpool North,,3103
358891,6ee28809-a51d-49a4-bc4a-55aeb709daa2,London Inner Lower NW,,230
367747,0dee89c6-dd4c-4992-8bc0-ef3ad8b9b6e8,London Inner Lower NW,,11
396955,e6ef1462-c6ac-4394-ac26-e8af5daae3a5,London Outer NE,,84
368725,bc724d83-37a9-4d5c-bae1-b98fe46f1552,London Outer S,,897
349008,f0e331c8-4b11-49cb-9bb6-dd2bef169727,London Outer N,,4516
370827,4fb50746-228d-4c8a-abae-2de22e74e7c5,London Outer SW,London Outer SW,418
342355,8af9fe9d-47f4-4b33-98f1-e6d643390d26,Leeds South,,2428
337637,454a97a5-3bda-4a8d-81e0-b58da715facc,Stourbridge,,3578
385109,75f16339-abc0-4552-9b61-822bdd0241e8,Leeds East,,206
400273,590c911f-5d13-4a3f-a1df-dcb2ffb4a24b,London Inner W,London Inner S,640
354322,5a415560-27ba-48b0-b382-bea5cbbaaaac,London Outer N,,158
401836,de750d6d-5e7b-4fe7-b3ca-90cea8d4d18b,London Outer E,London Outer E,1704
362602,c465b578-92a9-4f80-9871-d74ffebafddf,Teesside,,2082
392907,73fc41c9-00a2-489f-8c18-f74cdfe1adf8,London Inner Lower NW,,521
373842,95fb4412-a84e-4463-b96a-a9fa7b2bd7aa,London Inner S,,3271
385850,53d8b63a-e09e-4161-9574-c2c4468c7db5,London Inner N,,1802
373812,88179a60-b92f-475a-9eeb-82e776275799,London Outer S,,2707
369971,cbaf1021-c9b9-4dfc-beb9-b2d3637ff77c,London Border E,,937
377780,eed9bed2-132f-440d-b67c-f9c2c26ec199,London Outer N,London Outer N,1564
363539,9fca4392-0eba-41d7-bd88-7775ef33eb35,London Outer N,,367
370738,1f53a17e-200a-4ed5-b621-1e1d31ad0692,London Inner E,,799
370713,04435cb7-7a34-4594-955e-42540775ba7d,London Outer NE,,486
386103,944313ea-f0d0-42b4-8f7c-611247969523,Huddersfield,,3903
401633,e599098e-d835-47dd-8439-2dc07eb53a11,Oldham,,3403
398847,475e020c-83bc-4ac3-a4de-e3f747b02f11,Bristol - Filton and Patchway,,1549
365956,f51b89c8-8585-425b-b926-2bf29cc1dc9b,Gateshead,,3840
355318,ed9284ba-3f95-4a04-ad60-72d7ae696290,London Outer NE,,1057
398260,e73ceac8-c771-4a29-96f3-cfd9698a4a9c,Teesside,,2882
367902,a183da40-dd18-44ac-b385-8a540d6d1bda,London Border N,,171
347341,2a90283e-d351-4d01-bb0d-ad52f83181d9,Nottingham Central,,1808
362122,3b122495-0ef8-47d9-b875-161da360fe8a,London Inner Lower NW,,267
338416,30181207-cb64-4fe6-a19d-ff2e3138c7a2,London Border NE,,15
395658,f44693fe-f99a-45fc-afc2-3aeb190c32cb,London Outer N,,4053
369969,909c9271-7995-403d-b0d6-ce66f8f6c160,London Border W,,1304
379946,e9cf1744-8bd4-41e2-aaf0-f9ddcdef9116,London Inner N,,1486
358343,ca84198d-8bf9-4b6f-9c82-839165a7efec,London Outer E,London Outer E,835
395761,9ad5b8d1-53a7-4922-b73d-10363d1e4b84,Altrincham,,62
377953,a714d33a-867b-42ab-9865-5372ad385ab7,London Outer E,,5716
375173,016553ad-a596-4df3-8fce-3125d3f19fdf,Swansea,,781
379886,880ee1c2-b88e-4f67-86f1-de5e7b918c95,London Outer N,,2902
387899,8d80450f-4d8f-48cb-b321-f1d08ba5b047,London Border NE,,1396
366046,7cc502f4-0f57-4325-8984-bf3c21804150,Liverpool East,,53
396794,9fb6df2b-018f-441d-b259-0932d974d7ec,London Inner Lower NW,,126
390621,358487b1-d35d-4d50-a65d-564e3df5b1ee,Gateshead,,2787
398719,94a97e2c-2d26-4b93-859e-2183c7cefca2,UNKNOWN,,1053
338131,fb610f00-fd19-4470-b8f1-01e200301be9,London Inner E,,5206
358562,b1f80a0e-7fed-4586-bbd9-7e228c227500,London Inner S,,111
376767,c4eedddb-a113-49e3-ad11-8d1f03d8e816,London Outer E,,500
398087,7ee92b54-84fa-4f3b-b780-d9b2b0896908,Newcastle,,1826
390978,b0bc6421-b6b1-4d6e-ada7-4cfc630ab9f6,Exeter,,765
395679,6beebcab-61a2-4f8d-9c9b-8ba69226e5c8,London Inner Lower NW,,1704
402756,0585352f-affb-44b4-bbff-b2e57f65c19c,Southampton,,797
405654,225077b9-408f-43f5-a247-c4fb6a91e43f,London Outer S,,1671
355336,db70e42e-6da9-4457-a50d-48800f490edb,London Inner S,London Inner W,502
436312,7bb6a897-e0c2-43a0-964c-df984d4ea0ec,Huddersfield,,2109
441677,35194898-341f-4d85-9c5e-7e9f7aa26c97,London Outer NE,London Outer North West,1282
338196,fefabe60-a94e-4e6c-866f-3ce48dae13f7,London Outer S,,1410
431735,cc465bff-9b8b-4326-95c4-8fd022b0e8da,Newcastle,,1427
462892,f708e99a-e5b9-4de1-b33d-cbe4360e1301,Oxford,Oxford,418
410728,8fd66d54-b187-4872-b3eb-6273860478c5,London Border W,London - West,1555
408241,e74e2681-b638-4c37-815f-3077c2f68665,London Outer S,,2389
448004,2dfdc001-7251-49ad-b498-85212ef9980a,Huddersfield,Huddersfield,611
462927,382ea7ab-1302-4597-853a-1b2e38d2686b,Exeter,Exeter,545
391519,b82891b0-cab5-41dd-8701-5274ae95b1f0,London Border E,,40
469972,34666d6e-8131-459b-bc08-86d2ccc45689,Basildon,Basildon,1459
410209,cc49a017-693d-4f98-bc82-d94a3454d97c,London Inner Lower NW,,1167
417349,59774ed2-812f-47a6-a615-cadf22fbf5c9,London Outer SW,London Outer S,1309
423250,42a9a6bf-1b03-4108-8a76-597ca9d93db8,London Border NE,London Outer NE,5110
366569,432bcd7d-ef51-4dcb-b9d9-42b7e6537da6,Manchester City,,1604
379739,7ba5a43c-2d63-47dd-9136-9c999e9bcc59,London Outer N,,856
368051,a4c6c390-6a24-4939-a31e-6fc9215401d4,London Outer SW,,1248
362912,f91f3499-8e74-4978-98fa-0dcbdc566539,London Inner E,,1371
367994,7cdf47b8-507d-42b3-b5a7-849fbd5d4f33,London Inner Lower NW,,927
371391,5ba41a6f-9bb4-419d-b86e-95fbfb3d6ff2,Leicester,,1261
361844,cca1bb71-9642-45d5-af79-b59b6e60378e,London Inner S,,1478
396271,e3bc3055-3a11-4ccc-98ac-63f3c0f6b103,Hull,,546
391338,88c2574f-ba12-47e6-836a-89e4d0daedbc,London Outer Upper NW,,765
362066,c8bd9581-f667-4409-a6b3-19cc7a3ff3f9,London Inner S,,802
370787,5585eb83-59e6-4b73-b1ac-2f1a8d5a7f2d,Newcastle,,1719
394481,0fd6689f-ae4b-4740-9d96-bd2f42dc1aac,London Border W,,304
393244,d85264c5-1c82-4c5c-9fa2-afb1e2f933c3,London Inner S,,632
407600,15f98e99-3585-486d-aa27-64a692c1a130,London Outer S,,937
426738,0ea9351b-d3fe-4e3b-912b-ed57fe584eaf,Wolverhampton,,2672
469541,e6b26097-3ff8-47e8-9fbf-42b627154792,London Inner E,London Inner E,121
433876,243d8a43-2a28-4065-a11b-70b1b1dbaad9,Rotherham,,1115
444199,8d537e51-eae3-426e-9c60-a025ffaef2d7,Leeds City,Leeds City,58
355297,975f9e86-c715-4d26-909a-54b2c496ce07,London Outer E,,1724
410158,64f4bb60-2852-480d-bee9-efddbbb51fdc,Dudley & West Bromwich,,1167
430381,c751021e-e29a-4c57-ae86-4fc5cb565aa9,Stourbridge,,1823
402283,963b93f7-2035-4b77-90d1-3d1005955ede,Manchester City,,2270
360073,0860bf42-72c2-41a8-abf2-051bb5fc768e,Sheffield,,2535
471567,270321c0-03dc-47de-a9d0-aff6645cd699,Leeds City,Leeds South,167
369786,135e13fb-e298-49e5-94a9-7162b7dbcfe6,London Inner S,,1379
